Composante1,Composante2,Composante3
-3.320804193252331,-1.364739653868006,-0.011283191501294408
-3.295584562849657,-1.3660854401737461,0.006021666286423543
-3.2218565846870555,-1.3515060259940337,-0.04769464489344817
-3.161672012263935,-1.2944649831035593,-0.0370585491664003
-3.1405365648109953,-1.2290425674630274,0.04816079431462261
-3.0696657815027724,-1.155064098919968,0.12820240857363296
-3.0645810164329337,-1.0786015649630616,0.16117415552950065
-2.969818930897341,-0.9956723960438789,0.24524136690968992
-2.9526826002078232,-0.9516563949776484,0.2942329249922395
-2.9375929588439362,-0.9003964462236883,0.2784636812649375
-2.9763758583195474,-0.857243557567665,0.2913454445025889
-3.0116235954904256,-0.8409701069484431,0.2990528265983676
-3.0022991685512084,-0.8019082305865243,0.29307739026044777
-2.8331718685069074,-0.77199676013814,0.3869108081993014
-2.781610814139189,-0.7437461494855936,0.4441501862145827
-2.6854922357862914,-0.7193236896265658,0.5012261882024455
-2.6196128208289817,-0.6867363491118895,0.531865772241292
-2.5728803560843927,-0.6743745489625678,0.5342139451537848
-2.483973875289249,-0.6574011280500328,0.5806114469238244
-2.3735098507946804,-0.6404415952691207,0.6915678712578316
-2.3456170917646326,-0.6349158184835817,0.6729222806433338
-2.366804739366604,-0.6342218660697782,0.6655273026621376
-2.371273252661933,-0.6012836576221605,0.6551789409141004
-2.381677678291842,-0.5911030494312637,0.6528523744240956
-2.4866921691920805,-0.5884943276826099,0.6446006578329718
-2.526491928411043,-0.5795342298283622,0.6168141896280439
-2.663956820117633,-0.5724738737443986,0.5579784323089592
-2.7684079136557616,-0.578064033926871,0.5410809897438508
-2.9227939333235686,-0.577634605664918,0.45498242831430835
-3.0121104382901787,-0.5904979076220173,0.43269894918542295
-3.095099235928856,-0.5923402623402424,0.40330147262732985
-3.1436858355518993,-0.6041464878158678,0.387611244908764
-3.163003507705009,-0.5996370718285191,0.475733041161307
-3.1257751481165514,-0.6476989337603468,0.4368234009673062
-3.1034768221056406,-0.7347229653240107,0.45896189748199645
-3.059282406810796,-0.8067291099777524,0.39567602353558606
-3.1200205793808906,-0.8919585743491,0.34196337163366125
-3.126171810939737,-0.9330757714057615,0.2965321639669574
-3.1329386238246673,-0.9957733347974287,0.280997426819978
-3.1541977707399784,-1.0430418948228286,0.24299488959287366
-3.197145342490996,-1.0994215909888343,0.15048748801758377
-3.2072464873423097,-1.1251790332598615,0.1084364128308297
-3.2338216138599734,-1.1518309130247555,0.10157189731291132
-3.3390619316249635,-1.1762142118523697,0.05618336841463492
-3.333312183014974,-1.2005809005603665,0.05700829338005872
-3.3111135161238345,-1.214631542079842,0.043545415235604706
-3.2947116255322455,-1.2358449536486056,0.0565312452104513
-3.3166768779114375,-1.2584825389420173,0.07862379966226042
-3.3093774572418946,-1.2844225041558548,0.06053912494354549
-3.3400854919170397,-1.2760811853851715,0.014391806629629867
-3.368785975269166,-1.3034937672240965,0.03144493638041963
-3.4570627897607213,-1.3095904200182422,-0.006518861278251662
-3.446382590467516,-1.3211093583930682,-0.05337502238009057
-3.427547609744707,-1.323500682365881,-0.013831461289911003
-3.4053147771774004,-1.3372686116504837,0.005885538727692399
-3.37178823043981,-1.352221007083862,-0.006213403675178728
-3.3651642533367734,-1.3492975114790842,-0.007694482418108026
-3.3152488230022574,-1.3574695247053379,-0.027321777685085136
-3.296038087526721,-1.3700839671014995,0.019497516429826178
-3.243228582316031,-1.3615354790029506,0.0061486867186721465
-3.231362417427234,-1.3602121951614523,0.0101689109214559
-3.2355262098298483,-1.3801751598515997,0.03183267424475285
-3.130430880355619,-1.3550551918430565,-0.005341927761507107
-3.110550675375222,-1.3104334372970599,-0.032803402509708084
-3.1734629576310094,-1.2488035555390518,0.034612657014661985
-3.2458678911350973,-1.1845235240254166,0.04678957873627143
-3.3489016818166557,-1.1170479187760853,0.026332073855077586
-3.4073142995094883,-1.0596428049750988,0.049266556229956876
-3.417201886879133,-0.9894404185988244,0.07238405040416669
-3.4477755079568997,-0.9678240106049653,0.0603167157949375
-3.4965254810949347,-0.9240656049450715,0.11393040764931785
-3.4901032406182084,-0.885678294204945,0.101822536137972
-3.514386075306924,-0.870527877062079,0.10334243246204951
-3.545382070290413,-0.8502577363144872,0.0812690248830077
-3.631036303164108,-0.8045472279070435,0.06061946427560502
-3.68246281743358,-0.8082202648895122,0.06743001915483367
-3.7585811547605856,-0.7977081036121171,0.04378231104606167
-3.7731597699812247,-0.7763071851815928,0.05340715947852159
-3.7769179570160576,-0.7658799217404636,0.05982673116303455
-3.762185220387783,-0.7468384551765538,0.07610181910547802
-3.558346252878919,-0.7202296169576217,0.15086111149517104
-3.4870924294880865,-0.715338645433292,0.19372557857607667
-3.446697603070855,-0.6940155412254702,0.19720175181628366
-3.3792143578037903,-0.6888424678388263,0.2598755200513494
-3.3804096885573927,-0.6781618132268705,0.29285645019182305
-3.379932839628966,-0.6584851413756916,0.2797554556827959
-3.405018719973051,-0.6531678936334745,0.29160561605502333
-3.5094706375179907,-0.6502825965388164,0.24032186911370693
-3.5666952258983664,-0.6656479264422047,0.22138504387322386
-3.66168960482647,-0.6448843144979396,0.18078594171573584
-3.750422967915627,-0.6533975148949667,0.1831041845551498
-3.8750797335575626,-0.6569147881353907,0.13333689288838352
-3.9454301654589483,-0.6655437269474694,0.19085009104832903
-3.8960688220479187,-0.7091276474560991,0.17135626329298057
-3.8246763182931076,-0.7991682102076844,0.1898376261283826
-3.658135458923903,-0.8635903102203029,0.18135670291077252
-3.598531548718405,-0.9352943866497857,0.170753750974625
-3.5452436463373687,-0.9977619278211702,0.1652393909732943
-3.5532198634716963,-1.0517450560231418,0.11068959357227777
-3.558250283673706,-1.1070324947516317,0.09005143200819705
-3.5108195318602724,-1.148440344283228,0.047842078151812656
-3.433129885608933,-1.1922242134376613,0.071101831203787
-3.288649882072028,-1.212084593883359,0.13985204298907827
-3.2282097016728684,-1.2273913038234565,0.15910815662506028
-2.999397090307411,-1.2284499552561956,0.17819008040836168
-2.9210128772464365,-1.2584637095755826,0.21527927404366023
-2.8020897172401753,-1.257289076615339,0.2666672742474425
-2.745981194554819,-1.2695810732168482,0.24924507206078303
-2.5905810847344255,-1.2940011699166245,0.3617138704264546
-2.4861049238443824,-1.2896805110079181,0.3811434553707812
-2.3262536783686465,-1.2827678914009468,0.42582117156714483
-2.2935192863067413,-1.30772166384201,0.46547298908477275
-2.2279389742036844,-1.2986167352927755,0.4450943939201719
-2.297335155719024,-1.3304725981597774,0.43795132000566117
-2.3796863375759245,-1.3222552389390139,0.3646255158731313
-2.4463591654787855,-1.3349757719260538,0.3719445481969379
-2.580699482548372,-1.367640148408756,0.29701963433462747
-2.660547788459783,-1.3662902250478743,0.2207349302772579
-2.786694492143328,-1.3859048499688922,0.19416053300135286
-2.851050367773724,-1.3942258282196804,0.15698661862711571
-2.820621387238165,-1.3923582698001822,0.1780901623636578
-2.7487200434510553,-1.3564113012870724,0.1149825547821615
-2.7658202172174824,-1.3139891944101525,0.10659949946119922
-2.830033909133911,-1.253660201360185,0.13502445977744376
-2.8709960852039607,-1.1769002860287199,0.1818519760365813
-2.8748028976932325,-1.1157397949756482,0.19590186780263555
-2.888543273527935,-1.0571188635154734,0.21916871698194404
-2.9114520711371563,-0.9977396217198269,0.23319405456953782
-2.9772620982904687,-0.9566955971195713,0.2458541133451965
-3.000259321664911,-0.9253105525219861,0.24843511345673056
-3.0635446889649014,-0.8841162593037339,0.23662556097200524
-3.1050726319055815,-0.8696381669257033,0.2368358415701519
-3.144772101601338,-0.8440598297222693,0.25213781223650905
-3.1866158871412122,-0.8209037298910046,0.22718608704573598
-3.25287103156363,-0.8091724738963478,0.21737184307481036
-3.316900014795467,-0.7800407561510103,0.21097752604188283
-3.377669949171102,-0.7709678284553881,0.21019058999660892
-3.4402679201570434,-0.7595777294445204,0.1930268810074621
-3.473942261927231,-0.7530905802321055,0.19942176254629787
-3.4799337325409154,-0.7338084430321666,0.15538952041791443
-3.4801825973077034,-0.7294247124923582,0.1817132420739803
-3.4682480634825508,-0.7093327105200915,0.17663644121164115
-3.45316568007874,-0.7122044614855317,0.20893467968241472
-3.4591779172446167,-0.7055234444726153,0.2122661423451089
-3.4828163315386065,-0.6961214623266403,0.1865033676233512
-3.5946712414188786,-0.6866473770262912,0.16919083661112602
-3.620175559721716,-0.6896736829210532,0.17166847432373003
-3.6502225143220977,-0.6918614296766715,0.16241710768549708
-3.695298069577144,-0.6740827172538764,0.15752743250746407
-3.6047403104290914,-0.6703840547465153,0.20113286089033158
-3.5816170130930853,-0.651438992911758,0.20433064826600036
-3.621358117502833,-0.683626317733728,0.29994494936021104
-3.5899581949370085,-0.7310343224797822,0.26603957038538034
-3.5418457171916957,-0.8031402783567989,0.23901528306453942
-3.407079475129927,-0.8701968379686953,0.3006561655862473
-3.283020508796266,-0.9199781638831457,0.2501602187723694
-3.237123394837295,-0.991216499601405,0.26783548311032757
-3.2206582324041197,-1.0483288119593064,0.24903695626946878
-3.203063604274247,-1.0912891745485513,0.24516965732276433
-3.145737840053088,-1.1218724386259051,0.2239880841290158
-3.0435092965884554,-1.163329234410855,0.29223539367010537
-3.020911758272684,-1.1896485355762345,0.26029954592818155
-3.036947104019268,-1.2068727453491919,0.23676818421231496
-3.039065858571811,-1.223897045066959,0.2540846302580914
-2.9967412476510518,-1.2590812560907245,0.25005162661395725
-2.975744828999241,-1.2811926283218988,0.22779425159843122
-3.018250802589368,-1.2890036372624478,0.2742939213038101
-3.0089825036469278,-1.297906615621592,0.244331076095284
-2.9794285074005376,-1.2970852349064481,0.25731279993235684
-2.978199769343491,-1.3116438281537837,0.25279654581272465
-3.0019934960028136,-1.32332176160817,0.2811718230354365
-2.8484401900531706,-1.3319919394534199,0.3000938707987587
-2.8144282692468816,-1.3330243622908393,0.3002037895582679
-2.7222979566536543,-1.3308985325470573,0.35048833079747865
-2.6812032748990635,-1.3311820579895108,0.37784967204135034
-2.535275003600944,-1.3548653014624297,0.37247840388914394
-2.4593000978818056,-1.3515925270332583,0.4011106591855428
-2.409020642669445,-1.3762117825525069,0.41616316161070444
-2.3745324657774547,-1.3505987207249213,0.38652376914629494
-2.390167780754323,-1.3539432804639864,0.39845315372956114
-2.3789389750597167,-1.3439242951795785,0.3352814869116433
-2.40240008830164,-1.2806338799315702,0.350620322763863
-2.4207401357234235,-1.209324866239539,0.3959289525992018
-2.4279764979368457,-1.121316180794869,0.4454669714615934
-2.5095959942261095,-1.0627191386272015,0.463038235247078
-2.5728378657407096,-1.0193658976308542,0.4614312895622158
-2.6207208409742426,-0.9793559494358581,0.4685090667997306
-2.677174914804239,-0.931425984156169,0.5431240559008239
-2.6754368134593163,-0.8884039175913472,0.5301324280995219
-2.66738606869983,-0.8584259111963869,0.5527332900676719
-2.6744337936717555,-0.8335833054053251,0.5716266599585499
-2.707992378360761,-0.8143451209822135,0.5771183787450409
-2.7570137070873755,-0.8064604909369877,0.580052696866988
-2.9190065390994495,-0.7962348704113613,0.4879575800868893
-2.970083700781181,-0.7844293541203465,0.45145103661119534
-3.141378617205175,-0.7667045525947515,0.39354324521958817
-3.2588097708654233,-0.7600578700785984,0.3934723977821188
-3.3848806384736263,-0.7690280079161183,0.3608549279399531
-3.438541439855246,-0.7599660748041496,0.30321705260293497
-3.508007470106065,-0.7451078678618238,0.2994631768796949
-3.525607545380383,-0.7421611999897471,0.299169763588083
-3.534713111259745,-0.7307810140461007,0.2736469150895341
-3.547467488883637,-0.7268405244320705,0.30122734706823506
-3.600549583221506,-0.7334578368879493,0.3229771146940423
-3.6771307540052236,-0.7201877999949305,0.268742767589264
-3.7261811882656852,-0.7064457617036346,0.23862194306185905
-3.7501576228279103,-0.7060676456800732,0.2533083442719577
-3.7299614766277944,-0.7004519030546101,0.26787773612847354
-3.6555551084122317,-0.6934018555013458,0.28742080025778477
-3.668656912632644,-0.7043967944014846,0.41987521739199296
-3.6412993244296588,-0.7442351697834011,0.40714978630169313
-3.5360942872649708,-0.8135528886117227,0.41264809364680954
-3.4735533874108624,-0.8897367047165053,0.40377952681897744
-3.347358644626662,-0.9496044921166416,0.4150192910295375
-3.2995494957045857,-1.0017142421594156,0.42237576051411063
-3.1805343502851087,-1.0531981593490407,0.45038053844506765
-2.9737809623012867,-1.096545261364741,0.5246926071820172
-2.8883206398656602,-1.1351029796768257,0.5656929251858619
-2.818578539328975,-1.16107774310817,0.5464338163705003
-2.798728130530086,-1.1927925301677624,0.5355775834692643
-2.6967275528992016,-1.2240248440328207,0.5824417444040539
-2.67468729388441,-1.2503938321148287,0.5424312280285201
-2.6754941835270687,-1.2711049293287604,0.5432034041630307
-2.6682325877855457,-1.2927434909033784,0.5250110104151484
-2.6557151865100987,-1.2984630131987152,0.5415834972181539
-2.647925837849107,-1.3025693678854766,0.5346480656211348
-2.6421493173104653,-1.3166482042183714,0.5652296432116775
-2.6441040735048524,-1.3261456428773428,0.5345136456523523
-2.663228158979418,-1.3405730434084635,0.5358232577786222
-2.659928017756826,-1.3272790133817605,0.5322823639669652
-2.6709149125192853,-1.3403714770630997,0.5218116138450798
-2.7288348570133194,-1.363664110210038,0.5127348866002104
-2.7061292985790355,-1.3588041196157545,0.4638226270822974
-2.591317140516297,-1.3642858956446704,0.5671438510111374
-2.5006474756505823,-1.3609184096235427,0.5754226825074397
-2.408093788683085,-1.3763371114498533,0.5863035222259305
-2.3894711657090437,-1.391091171385099,0.6212422423992022
-2.402421675459113,-1.4025221453497259,0.6034271362836346
-2.4457076844456416,-1.3926934952163494,0.5588941092704605
-2.552936328060476,-1.400345270142626,0.47415627326838017
-2.621145070625422,-1.3474991302588912,0.4509823428265045
-2.649897233038437,-1.2882449864102594,0.45292325812168666
-2.7023155352229504,-1.2044917578202425,0.4512300261153972
-2.7716310546420093,-1.125487440079992,0.4799564962729721
-2.8216343389069007,-1.0771384639404842,0.4798256817431287
-2.8774514745675006,-1.0339194875483813,0.49431428901570995
-2.9315280564740576,-0.9780013591280584,0.5221109346846122
-3.01623795776185,-0.9524820120184444,0.5169129607819454
-3.0321546935880406,-0.9112379625231672,0.5014780795997426
-3.0883839781606803,-0.8782970430088809,0.5194247158847156
-3.065550298554162,-0.8453075698214592,0.5109564980408575
-3.004311425901726,-0.8300497619065544,0.534053325472661
-2.97959113498024,-0.8121244739350393,0.5372352810270359
-2.9990299922600556,-0.7952152116612863,0.5816741352976087
-3.0132014248286607,-0.7890405040495337,0.5449015758701151
-3.007269149062687,-0.7567558439097324,0.5765980796337857
-2.992872426008101,-0.7393808203300223,0.5511665221378436
-3.0203852912476075,-0.7321672503030546,0.5481138204238839
-3.071872727526097,-0.7457655225259097,0.5830494784587783
-3.1889718288388447,-0.7296973816961608,0.529940141339255
-3.2691852605152616,-0.7128685056519722,0.5148169150634033
-3.278131182774578,-0.7045002027229921,0.518324534389092
-3.2804263407061245,-0.7086110622968046,0.5163939957454412
-3.2802113170392695,-0.6970900290821298,0.569124098970866
-3.302974319932274,-0.7000424009788434,0.5873846274380494
-3.303354323027989,-0.6921128552448411,0.5725288952722718
-3.337529208280044,-0.6849940725176725,0.5792095777744787
-3.304535947443718,-0.6716068151888535,0.6126869111729748
-3.1606862426276083,-0.6616602484458726,0.7298723264000724
-3.0693916781083224,-0.700469566906163,0.7618912480110822
-2.824657941850743,-0.7706354913546126,0.7950550886723794
-2.6770308536249514,-0.8435710207003404,0.8005382194718313
-2.5875244911552886,-0.9111405359606817,0.8259107128176075
-2.5138264766142524,-0.9682975096993408,0.8200857319548029
-2.343797569557501,-1.016454249644965,0.8425876261554609
-2.2785821204922203,-1.066510576225396,0.849431772039155
-2.1671135164656232,-1.1148986584570784,0.8508783960190034
-2.122157171734441,-1.1437053644110613,0.8361683078596847
-2.0980664203357264,-1.1624955983173344,0.8096589557124787
-2.0474496031196696,-1.1900495700236142,0.8455324541286549
-2.043283307450725,-1.2108423008026161,0.8464936694101906
-2.027330967743282,-1.2249397374373396,0.81626445895322
-2.0821524078385742,-1.254814547493249,0.8444388842983097
-2.1582606829937294,-1.2683434920649512,0.7851359442216657
-2.1697040133920766,-1.2698368056099028,0.798875568766999
-2.2047343926834078,-1.2802979766554576,0.7852414560827204
-2.2262312359300194,-1.281546603792517,0.7712096899264872
-2.3182836374085953,-1.2987560607278708,0.8011238548548383
-2.380586687678818,-1.3209742107373643,0.7495455661597946
-2.509256932783695,-1.327912292655235,0.6897051653513118
-2.5212515723489552,-1.3244582820159039,0.6770255435773719
-2.5700251840198667,-1.348484646891123,0.6902111841461934
-2.6317333451813414,-1.353465954043152,0.6779967171513418
-2.6894598633810043,-1.3655720079401494,0.6562885513857847
-2.761542788923353,-1.3705573784404272,0.6480733254115258
-2.8087034120372882,-1.3747898734587425,0.6193810237529626
-2.8090508671628025,-1.3789841903533149,0.6298213362171661
-2.814153884385494,-1.3861377558132637,0.6299431375742522
-2.8149754428046054,-1.3892373915004539,0.5804838171781066
-2.873768255248406,-1.2757929062784767,0.6177210044433346
-2.9237672715426286,-1.1873508797623993,0.671488039787295
-2.999131815734207,-1.1367735270691557,0.6479369569527179
-3.0363360161266453,-1.0805573475897767,0.7007388388356073
-3.116919555621533,-1.0228826621703013,0.7426777684601945
-3.1564715236719842,-0.9824172788683432,0.7078248217984666
-3.2509648911778637,-0.9567363508012354,0.7219491012400697
-3.26629525702631,-0.9273300556655771,0.7288447673679077
-3.1993021280666305,-0.9011226175133635,0.7625330619541292
-3.1869351358708102,-0.8834711166889875,0.7736440299554029
-3.150993454908193,-0.86209343489973,0.7875926161071304
-3.1534666033757643,-0.8441865514500828,0.7832544249337466
-3.1797098961267825,-0.8210863277204213,0.8160298917141163
-3.1911306963729187,-0.8176084667917894,0.7716163480472572
-3.172981447431084,-0.8009856465183136,0.7712766976614284
-3.2018860281496,-0.7971304560916076,0.7847343332397986
-3.2369614236126996,-0.7810653194151141,0.7705785090957805
-3.258407838670432,-0.7778305571100691,0.7556717441717257
-3.2228085323289335,-0.7635255680800819,0.7957010998367898
-3.097774106380525,-0.7523447560260794,0.801603629213252
-3.0755908378248646,-0.7344378175938876,0.8032301978830609
-2.914809390346911,-0.7116726664167802,0.8871940569480282
-2.895576424821466,-0.7114911812484694,0.9329722880109943
-2.797866603548257,-0.691529741377998,0.9638920088100715
-2.7739721079394,-0.6933986437245847,0.953716119005465
-2.723029049748288,-0.6848259828689245,0.9666064678102946
-2.7321505933246684,-0.6729329704633377,0.9990241347292708
-2.78110562768168,-0.6710732485310478,1.0075732583186836
-2.795098721715036,-0.6799757348490382,1.0073533948893132
-2.833716601751891,-0.7273139847479644,0.9770932712556148
-2.841088797747127,-0.8151349829335918,0.9452504549327725
-2.884440420424717,-0.8925633651837935,0.8708906786177717
-2.8683129109785073,-0.9712595460636241,0.8363645383916718
-2.889811894245625,-1.0330281997801793,0.7990543223286186
-2.861788943284052,-1.088890628566299,0.7893714316215792
-2.8334251169699627,-1.1266074375548905,0.7378280059180398
-2.800550716552195,-1.1652832954791499,0.7425864782159947
-2.7634023801045813,-1.21635819124724,0.7604285336231467
-2.6372238744776633,-1.2160344222280968,0.8348809761758013
-2.547328344539551,-1.2424631327415432,0.8109485205546811
-2.467315417325967,-1.260962285522061,0.8286944057018579
-2.4525702767203446,-1.2812287723124232,0.848323343310333
-2.446083510904891,-1.293608455512109,0.8459125760332973
-2.4569360942572374,-1.299486282316053,0.7987914528781086
-2.546536465567218,-1.3191194844460221,0.759029365029773
-2.526238555058494,-1.3346205848439097,0.7621584677898326
-2.525176462681173,-1.3502050856469168,0.7489179671769681
-2.5547558533256858,-1.3626055799631875,0.733382993149594
-2.632880425231463,-1.3843225107445771,0.675288352789665
-2.6356711037912897,-1.3938395993233652,0.6706668725134111
-2.6095311698028816,-1.3962045832476395,0.6832036713920717
-2.6197888733348926,-1.3967174133303737,0.6883005487451898
-2.6772754152008438,-1.4046201855231895,0.6504135471931033
-2.7598848944270458,-1.412057034822638,0.6383389142740599
-2.816099941968979,-1.426469661943652,0.6066598242107458
-2.904707357265783,-1.4491978591263182,0.57885482451354
-2.9071039178300597,-1.4513680896922772,0.5825806613645816
-2.944453009382978,-1.4482688515964712,0.5715728625405422
-2.8909202441084845,-1.4442794519857904,0.5644518118786539
-2.8254773114330853,-1.3880962909475865,0.6016604323814125
-2.820096834503171,-1.2983354091097332,0.6026680062157768
-2.866005227177379,-1.2244768559137633,0.6942063527398954
-2.885592789855219,-1.167810229483206,0.7193982641038478
-2.8185814217178287,-1.0957185177176378,0.7495791280096442
-2.8354096413894294,-1.0456932548926758,0.7852891740659036
-2.850659825432039,-1.0007177615620573,0.8202938679265412
-2.866888723852074,-0.9556203174296216,0.8077516061467791
-2.8130270496193943,-0.9296939353495357,0.8964419727175911
-2.8057979121059016,-0.8903952382733925,0.8697042779572862
-2.884721587385754,-0.8672878216167337,0.8333595109342795
-2.9444759182456584,-0.865027004627547,0.8318189896256227
-3.03596726875305,-0.8575689977680709,0.7701202299676975
-3.1039228118998765,-0.8418654433803779,0.7972088682296998
-3.115144190644724,-0.8321214478779458,0.7968223419394795
-3.1192950191741864,-0.8063255210001612,0.7766534060623007
-3.1205713087670293,-0.7984620712011187,0.7847087449959946
-3.204882215337436,-0.7869270869423354,0.7840244762383776
-3.2029538225823693,-0.7657719402380732,0.8020887069964445
-3.1066967588991226,-0.7542642810329244,0.8723917627360087
-3.0817496979835557,-0.7305741714980949,0.8681994567797033
-3.080586601526129,-0.7572540732371734,0.9060388638611461
-3.0986183391971536,-0.7267505509885264,0.9118796984958917
-3.145200912373341,-0.732505861177523,0.8661879834946211
-3.191814592406613,-0.7082676118059187,0.9239022265128622
-3.1314395165798965,-0.7011002951080157,0.9364246122083715
-3.125731537872017,-0.7036353016967133,0.9130391364066148
-3.1481864730726676,-0.6884242920697905,0.9433378504069987
-3.108515164978739,-0.6869190799447435,0.9432595217686304
-2.95285666620313,-0.671702789077223,1.0809276982230103
-2.904273414371005,-0.7287080437734743,1.0745237674587609
-2.7307986067304504,-0.8098526751185269,1.1012208735568199
-2.671800822619569,-0.8869746029880875,1.086926970488571
-2.652648446726155,-0.9432800708218131,1.0831153209850903
-2.6042369289261935,-1.013292578818597,1.0687237337699467
-2.5784548165642414,-1.055632228689037,1.0204032400411576
-2.5181569723755883,-1.1163484635094947,1.0231019704499993
-2.4908199316527897,-1.1564281089606472,1.029376468836072
-2.4801133758335205,-1.1830898038625113,0.9908371499249973
-2.4274304802099307,-1.2040061189646911,1.029458742292386
-2.2547717147556763,-1.2174537788086461,1.0964218062526156
-2.165949460554376,-1.2298146274742336,1.0908739985234592
-2.135583673485817,-1.2567594988608461,1.1188246289412291
-2.0551320367715578,-1.2651458285770034,1.1367017897605656
-2.029194745969644,-1.28763133353173,1.1552721120209792
-2.0397927378616645,-1.2950199125188535,1.1114673598737224
-2.0903962222506283,-1.3051809899543372,1.1235297551075127
-2.0281042119641177,-1.32236598241089,1.108655195432272
-1.9594187110573935,-1.3152296409155053,1.154873914633555
-1.875153773687154,-1.313149239073189,1.17221513312468
-1.8768017964313135,-1.3274524037934208,1.1640198413357434
-1.8657584059046581,-1.3478093462445035,1.1953149144165673
-1.8314851200041409,-1.3515327988386516,1.1743766829936555
-1.7683007874681806,-1.345200438168542,1.223795980005303
-1.709188066037143,-1.346871562084985,1.2087898922556606
-1.6405302660026122,-1.3499156731283903,1.2602126436295584
-1.6426864977657998,-1.3682135160173647,1.2702851290804265
-1.7469106651001713,-1.378662642465562,1.1891521237180644
-1.7466318527593234,-1.3725470915140798,1.233153548118476
-1.72085506773773,-1.3871419231039648,1.1362090197533388
-1.7501662236069049,-1.332599865094215,1.1614937974697328
-1.7423843620099355,-1.2426091736620875,1.1603974007235602
-1.791203295566232,-1.1643191480272947,1.1985378852536814
-1.6022571314106608,-1.086094206047873,1.2779162506746686
-1.5574534835960636,-1.0151367524053436,1.2857479953403805
-1.5448478263336765,-0.9821922660561977,1.361407406785711
-1.600331451929562,-0.9231229353827535,1.346758276301436
-1.6954994845543556,-0.903986105867475,1.3195608501862892
-1.7809307443849416,-0.8668753692891252,1.2879285673522212
-1.878540780828035,-0.8525683405020582,1.2398510521731576
-1.9032659225435933,-0.8310217609570764,1.2581250801386163
-1.9305935438957824,-0.8046434602777349,1.2434253536101598
-2.0375151466076855,-0.7857248748067506,1.2328815976958891
-2.064066520115057,-0.7793270352920487,1.1784191554898482
-2.1742144236838614,-0.792194525837372,1.1769046366892113
-2.196331340423043,-0.7642822829095756,1.1374064252654486
-2.1321584020579682,-0.7506017801420738,1.18695717834158
-2.0878308920676485,-0.7369415585671897,1.1982776742803274
-2.0946227269372533,-0.7273525738089207,1.231595005508417
-2.1275122518502707,-0.723178585313268,1.2138198595364522
-2.265328952076442,-0.7108769845555887,1.1365272092265672
-2.3428697070058884,-0.7099454341568191,1.1188991486557902
-2.4821860173818515,-0.7058709640994292,1.0650789500489748
-2.5036534996874624,-0.7061955053542085,1.0482376983975157
-2.498024397734139,-0.699400839708377,1.0634239944144537
-2.499141595794697,-0.6869718329522525,1.0699308173062785
-2.4246110068204345,-0.6816863518625402,1.0950439547516484
-2.4142068039432663,-0.6588978394729113,1.1152751162066792
-2.4214092701582057,-0.654273641999701,1.1040358276092164
-2.4118496775636658,-0.6769247608704766,1.2018073331434524
-2.2838886274976393,-0.6969311928044486,1.2288404004768734
-2.0891766637846905,-0.7779196429253508,1.257916036541121
-2.030211484704389,-0.8567395764749905,1.2732668491719568
-1.9354465221883432,-0.9101610757053658,1.2828320798577901
-1.901601534643808,-0.9632531180861309,1.2523451584115786
-1.8917797929826377,-1.0081874072268155,1.2102716021422395
-1.9217533496378194,-1.0796396976383733,1.196645895084539
-1.9215083188638555,-1.1212311625680722,1.1630667964031611
-1.9100804451849651,-1.1495747451588052,1.1347843617076463
-1.9807681950315854,-1.1653753821959492,1.0985760394293915
-2.0164738551746146,-1.1935206693863667,1.0354891210611874
-2.152342959752889,-1.2430479193438004,1.0112480201393994
-2.243297142419509,-1.259308380890931,0.9817339672446275
-2.3852932845218855,-1.3018819100511951,0.887328707345266
-2.4697600429316626,-1.3201949966352668,0.8527958110214229
-2.644493710460974,-1.3390783807969102,0.7516652223440354
-2.7237431224851867,-1.3380772033725783,0.7474762893273134
-2.8424252854352954,-1.3503181429493127,0.7295872424718244
-2.9441782104987224,-1.3692289135159017,0.6496267076805928
-2.9546297185298767,-1.3965348285238823,0.6605130537512901
-2.976728913413883,-1.3988931870965422,0.6165132744576508
-2.968731331651293,-1.4065134291970893,0.6404917731036257
-2.9526208147039252,-1.413452275175291,0.6240806446618502
-2.763953567936025,-1.40028031614446,0.685039546370416
-2.521863579275784,-1.3966701531212906,0.8080414296527622
-2.4631818865742585,-1.3928812164523396,0.8270412792855382
-2.4265639446937324,-1.402920522891045,0.8848343636972507
-2.394019645688161,-1.3992064894942962,0.8715899477596967
-2.2486612525224077,-1.4264580365557171,0.9056778006501811
-2.153888154118613,-1.3882541891687514,0.892174273600186
-1.9926942487935504,-1.323297669947262,0.9520209798706507
-1.9158915953167495,-1.241949887966194,1.0054719109494292
-1.8363319573124537,-1.1710395120915968,1.0865890204832347
-1.8533583934079445,-1.119475241877997,1.126686781409551
-1.8807253078029034,-1.0493049118414182,1.143411008779847
-1.9277027833596871,-1.0011440043329156,1.1475275566343024
-1.996666972414735,-0.967929377528307,1.1786902637276473
-2.099140284139306,-0.9245628959086899,1.1225383274086393
-2.16487042005467,-0.8994378942823525,1.1261408072574384
-2.3206964374471184,-0.9047046960356488,1.1158856491858016
-2.3393255778297335,-0.856227574995842,1.106787791953068
-2.4447293835950186,-0.8511585479730605,1.038670647873967
-2.558219118062135,-0.8497073941445258,1.0471489539834378
-2.60555748645606,-0.8348320990105202,0.9959809885759243
-2.652866590812505,-0.8073014059451965,1.040983776017939
